,nida,longitude,latitude
7256,1754656.0,32.80286,-25.3797616667
7257,1739306.5,32.7283225149,-25.4414554612
7258,1750469.0,32.7283225149,-25.4414554612
7259,1739305.8,32.8159477935,-25.3941090099
7260,1754527.3,32.8159477935,-25.3941090099
7261,1739304.1,32.800353969,-25.3872583124
7262,1750008.1,32.800353969,-25.3872583124
7263,1739303.4,32.7914101625,-25.4065416466
7264,1764121.0,32.7914101625,-25.4065416466
7265,1739302.7,32.8192433333,-25.3882616667
7266,1754506.8,32.8192433333,-25.3882616667
7267,1679512.9,32.7997416667,-25.38892
7268,1750655.7,32.7997416667,-25.38892
7269,1679505.1,32.7672166667,-25.43488
7270,1763961.3,32.7672166667,-25.43488
7271,1739289.1,32.7208488251,-25.4369376004
7272,1750059.3,32.7208488251,-25.4369376004
7273,1739291.4,32.6784365227,-25.4635901531
7274,1750018.0,32.6784365227,-25.4635901531
7275,1685524.3,32.776123835,-25.4065365974
7276,1685442.0,32.776123835,-25.4065365974
7277,1739299.0,,
7278,1754562.4,,
7279,1739301.0,32.8039490095,-25.3993523012
7280,1754671.3,32.8039490095,-25.3993523012
7281,1739284.6,32.7905383333,-25.387075
7282,1750514.7,32.7905383333,-25.387075
7283,1739295.2,32.7778868097,-25.4423504175
7284,1763834.0,32.7778868097,-25.4423504175
7285,1739286.0,32.7977314804,-25.4047730115
7286,1763958.3,32.7977314804,-25.4047730115
7287,1739285.3,32.7373683333,-25.46455
7288,1702759.5,32.7373683333,-25.46455
7289,1739278.5,32.8036332346,-25.3437331632
7290,1750675.5,32.8036332346,-25.3437331632
7291,1739292.1,32.8027065443,-25.413792867
7292,1702921.6,32.8027065443,-25.413792867
7293,1739297.6,32.8183662117,-25.3574682686
7294,1754889.2,32.8183662117,-25.3574682686
7295,1739290.7,32.7651166667,-25.3753766667
7296,1693477.1,32.7651166667,-25.3753766667
7297,1739263.1,32.80229,-25.3888783333
7298,1749966.8,32.80229,-25.3888783333
7299,1738934.1,32.8099272078,-25.3996949736
7300,1771707.6,32.8099272078,-25.3996949736
7301,1685717.9,32.7841266667,-25.39289
7302,1750070.8,32.7841266667,-25.39289
7303,1739265.5,32.8111666242,-25.400523623
7304,1754888.5,32.8111666242,-25.400523623
7305,1738931.0,32.7561033333,-25.4117716667
7306,1750053.1,32.7561033333,-25.4117716667
7307,1738929.7,32.8039579957,-25.3957400465
7308,1739754.4,32.8039579957,-25.3957400465
7309,1739380.5,32.81164,-25.4012066667
7310,1754669.0,32.81164,-25.4012066667
7311,1739395.9,32.6856605149,-25.4338849777
7312,1770027.6,32.6856605149,-25.4338849777
7313,1739266.2,32.8014183333,-25.390305
7314,1702889.9,32.8014183333,-25.390305
7315,1739270.9,32.7785466667,-25.3919366667
7316,1763956.9,32.7785466667,-25.3919366667
7317,1739271.6,32.817750832,-25.3893452929
7318,1749984.2,32.817750832,-25.3893452929
7319,1688753.4,32.8116833232,-25.3972041585
7320,1763760.2,32.8116833232,-25.3972041585
7321,1739392.8,32.7966339166,-25.4065188518
7322,1763774.9,32.7966339166,-25.4065188518
7323,1738932.7,32.7977691159,-25.3989886486
7324,1764079.4,32.7977691159,-25.3989886486
7325,1686009.4,32.799565,-25.3878316667
7326,1764236.1,32.799565,-25.3878316667
7327,1738935.8,32.7938182674,-25.3930739383
7328,1702775.5,32.7938182674,-25.3930739383
7329,1739394.2,32.807765,-25.3778366667
7330,1764125.8,32.807765,-25.3778366667
7331,1739264.8,32.7975008199,-25.3971358205
7332,1754523.5,32.7975008199,-25.3971358205
7333,1738933.4,32.8196340316,-25.3901450568
7334,1750557.4,32.8196340316,-25.3901450568
7335,1739389.8,,
7336,1754683.6,,
7337,1739396.6,32.8166923132,-25.3924316862
7338,1763972.9,32.8166923132,-25.3924316862
7339,1739390.4,32.8053210766,-25.4087051275
7340,1764158.6,32.8053210766,-25.4087051275
7341,1739383.6,32.80456,-25.394125
7342,1749979.8,32.80456,-25.394125
7343,1739379.9,32.7267513846,-25.3897230601
7344,1754564.8,32.7267513846,-25.3897230601
7345,1724671.2,32.7802333333,-25.3664666667
7346,1764089.3,32.7802333333,-25.3664666667
7347,1723949.3,32.7834901388,-25.4049278356
7348,1754658.4,32.7834901388,-25.4049278356
7349,1739440.6,32.73232,-25.4107816667
7350,1764097.8,32.73232,-25.4107816667
7351,1723945.5,32.7985084137,-25.4057459244
7352,1750359.4,32.7985084137,-25.4057459244
7353,1723946.2,32.7712373121,-25.4152454438
7354,1750350.1,32.7712373121,-25.4152454438
7355,1723947.9,32.6952088994,-25.4461863452
7356,1764004.6,32.6952088994,-25.4461863452
7357,1723948.6,32.7946219857,-25.3839248499
7358,1750480.5,32.7946219857,-25.3839248499
7359,1723957.8,32.77397,-25.4059366667
7360,1764115.9,32.77397,-25.4059366667
7361,1723958.5,32.8199162081,-25.3752210738
7362,1750610.6,32.8199162081,-25.3752210738
7363,1739378.2,32.8033552346,-25.4006155445
7364,1764000.8,32.8033552346,-25.4006155445
7365,1739277.8,32.7185909719,-25.4392699789
7366,1750057.9,32.7185909719,-25.4392699789
7367,1723950.9,32.7922707329,-25.4033052073
7368,1764002.2,32.7922707329,-25.4033052073
7369,1749928.6,32.7935958438,-25.3948680914
7370,1764009.1,32.7935958438,-25.3948680914
7371,1749930.9,32.8093214424,-25.3779194967
7372,1764402.0,32.8093214424,-25.3779194967
7373,1686008.7,32.8067670664,-25.3872924691
7374,1763734.3,32.8067670664,-25.3872924691
7375,1749949.1,32.7925386263,-25.4015289504
7376,1749992.7,32.7925386263,-25.4015289504
7377,1723960.8,32.8012899611,-25.3719982902
7378,1770013.9,32.8012899611,-25.3719982902
7379,1749924.8,32.8016483333,-25.3909816667
7380,1750044.9,32.8016483333,-25.3909816667
7381,1749948.4,32.8121011961,-25.3896708914
7382,1764048.0,32.8121011961,-25.3896708914
7383,1749947.7,32.8065800291,-25.3961309815
7384,1749980.4,32.8065800291,-25.3961309815
7385,1749946.0,32.7678584928,-25.406051162
7386,1763737.4,32.7678584928,-25.406051162
7387,1749945.3,32.8601686598,-25.2405908452
7388,1754664.5,32.8601686598,-25.2405908452
7389,1749944.6,32.780824793,-25.4309715224
7390,1770028.3,32.780824793,-25.4309715224
7391,1749942.2,,
7392,1770009.2,,
7393,1686006.3,32.6804702574,-25.4129665079
7394,1764150.0,32.6804702574,-25.4129665079
7395,1749940.8,32.81439,-25.3783866667
7396,1754652.2,32.81439,-25.3783866667
7397,1749939.2,32.7974423411,-25.4123671416
7398,1764166.1,32.7974423411,-25.4123671416
7399,1749937.8,32.8015390029,-25.3786295805
7400,1763746.6,32.8015390029,-25.3786295805
7401,1749936.1,32.8066794,-25.3850196756
7402,1771729.8,32.8066794,-25.3850196756
7403,1749933.0,,
7404,1754643.0,,
7405,1749938.5,32.8032333333,-25.343995
7406,1764157.9,32.8032333333,-25.343995
7407,1749932.3,32.8199716667,-25.3888333333
7408,1749964.4,32.8199716667,-25.3888333333
7409,1749934.7,32.8080681681,-25.3931597119
7410,1764400.6,32.8080681681,-25.3931597119
7411,1739287.7,32.7672149621,-25.4108565312
7412,1764008.4,32.7672149621,-25.4108565312
7413,1673959.8,32.7818983333,-25.4232616667
7414,1763738.1,32.7818983333,-25.4232616667
7415,1723873.1,32.7871883333,-25.39661
7416,1771702.1,32.7871883333,-25.39661
7417,1723874.8,32.7990484011,-25.4040946266
7418,1764113.5,32.7990484011,-25.4040946266
7419,1723962.2,32.809215,-25.4033083333
7420,1769983.9,32.809215,-25.4033083333
7421,1723961.5,32.7848277964,-25.3937001824
7422,1764129.6,32.7848277964,-25.3937001824
7423,1723878.6,32.7620301096,-25.3434918874
7424,1770030.6,32.7620301096,-25.3434918874
7425,1723879.3,32.8139266667,-25.38195
7426,1770019.1,32.8139266667,-25.38195
7427,1723877.9,32.7852932027,-25.4104636353
7428,1764663.5,32.7852932027,-25.4104636353
7429,1723875.5,32.8119771294,-25.3893790667
7430,1764003.9,32.8119771294,-25.3893790667
7431,1723872.4,32.7897488844,-25.3921244252
7432,1764134.0,32.7897488844,-25.3921244252
7433,1723871.7,,
7434,1763979.8,,
7435,1723864.9,32.806075,-25.3970133333
7436,1764117.3,32.806075,-25.3970133333
7437,1723863.2,32.7975925403,-25.3981667588
7438,1769980.8,32.7975925403,-25.3981667588
7439,1723861.8,32.7707133333,-25.40219
7440,1772007.6,32.7707133333,-25.40219
7441,1723860.1,,
7442,1770029.0,,
7443,1723868.7,32.801500387,-25.4013505935
7444,1763759.6,32.801500387,-25.4013505935
7445,1723866.3,32.7949050154,-25.415405245
7446,1763982.8,32.7949050154,-25.415405245
7447,1723865.6,32.7993632555,-25.4109113101
7448,1764087.9,32.7993632555,-25.4109113101
7449,1723862.5,32.77943575,-25.4125003062
7450,1764395.5,32.77943575,-25.4125003062
7451,1723859.5,32.7969969345,-25.4062986129
7452,1771570.6,32.7969969345,-25.4062986129
7453,1723858.8,32.82107,-25.3741833333
7454,1764122.7,32.82107,-25.3741833333
7455,1723963.9,32.8056835264,-25.4108161923
7456,1764074.9,32.8056835264,-25.4108161923
7457,1749929.3,32.8000662368,-25.4100629822
7458,1750013.5,32.8000662368,-25.4100629822
7459,1686004.9,32.7869951586,-25.3982154947
7460,1764139.5,32.7869951586,-25.3982154947
7461,1749865.4,32.800385,-25.3875766667
7462,1764693.2,32.800385,-25.3875766667
7463,1749863.0,32.8117580675,-25.3940413916
7464,1764056.5,32.8117580675,-25.3940413916
7465,1749869.2,32.8042322127,-25.4127391449
7466,1771970.4,32.8042322127,-25.4127391449
7467,1739098.9,32.7646708208,-25.4036906298
7468,1749975.0,32.7646708208,-25.4036906298
7469,1739096.5,32.7356684978,-25.4149018921
7470,1764688.8,32.7356684978,-25.4149018921
7471,1739097.2,32.7304133333,-25.4342733333
7472,1764660.4,32.7304133333,-25.4342733333
7473,1739099.6,32.7924183889,-25.3890485276
7474,1764246.0,32.7924183889,-25.3890485276
7475,1739101.6,32.8086583783,-25.3847850063
7476,1771981.0,32.8086583783,-25.3847850063
7477,1686002.5,32.8062458524,-25.3938087424
7478,1764057.2,32.8062458524,-25.3938087424
7479,1739108.5,32.816435,-25.393555
7480,1764120.3,32.816435,-25.393555
7481,1739118.4,32.7796628933,-25.3333468547
7482,1770020.7,32.7796628933,-25.3333468547
7483,1739117.7,32.8292522228,-25.1929083378
7484,1772021.2,32.8292522228,-25.1929083378
7485,1739107.8,32.7664978646,-25.3582425647
7486,1749973.6,32.7664978646,-25.3582425647
7487,1739115.3,32.812824885,-25.397832447
7488,1764072.5,32.812824885,-25.397832447
7489,1749855.5,32.8077589459,-25.3800203937
7490,1764116.6,32.8077589459,-25.3800203937
7491,1739105.4,32.7339778462,-25.4046101099
7492,1739103.0,,
7493,1770014.6,,
7494,1749867.8,32.7862341392,-25.3901775663
7495,1764698.7,32.7862341392,-25.3901775663
7496,1685526.7,32.7765616667,-25.4039466667
7497,1763740.4,32.7765616667,-25.4039466667
7498,1739104.7,32.8000607641,-25.3927093277
7499,1764133.3,32.8000607641,-25.3927093277
7500,1749857.9,32.773025,-25.40566
7501,1764159.3,32.773025,-25.40566
7502,1749868.5,32.7828133333,-25.40306
7503,1771364.1,32.7828133333,-25.40306
7504,1749860.9,,
7505,1771803.5,,
7506,1749876.0,32.78431224,-25.41964599
7507,1769996.9,32.78431224,-25.41964599
7508,1749858.6,32.8054064299,-25.3953410919
7509,1771798.4,32.8054064299,-25.3953410919
7510,1749923.1,32.7843496862,-25.4101631002
7511,1764111.1,32.7843496862,-25.4101631002
7512,1749920.0,32.8042318407,-25.4082913943
7513,1771959.9,32.8042318407,-25.4082913943
7514,1685527.4,32.8170383333,-25.3536133333
7515,1749918.7,32.8141243618,-25.3894095242
7516,1749887.6,32.8638651409,-25.2513668205
7517,1764671.0,32.8638651409,-25.2513668205
7518,1749892.0,32.7911722007,-25.3868210223
7519,1771775.5,32.7911722007,-25.3868210223
7520,1749901.9,32.77905,-25.4065366667
7521,1749986.6,32.77905,-25.4065366667
7522,1749888.3,32.7002,-25.4056633333
7523,1771665.9,32.7002,-25.4056633333
7524,1749911.8,32.7831039905,-25.4166557854
7525,1805131.5,32.7831039905,-25.4166557854
7526,1686001.8,32.7802825442,-25.3980915282
7527,1797287.1,32.7802825442,-25.3980915282
7528,1749907.1,32.807685,-25.409965
7529,1764634.5,32.807685,-25.409965
7530,1749897.5,32.8077589459,-25.3800203937
7531,1764160.9,32.8077589459,-25.3800203937
7532,1749890.6,32.8186410066,-25.3779666248
7533,1771689.5,32.8186410066,-25.3779666248
7534,1749899.9,32.7688500569,-25.371095398
7535,1771716.8,32.7688500569,-25.371095398
7536,1749910.1,32.7925084064,-25.4107822823
7537,1771736.6,32.7925084064,-25.4107822823
7538,1749889.0,32.8183523312,-25.3532290522
7539,1771739.7,32.8183523312,-25.3532290522
7540,1749915.6,,
7541,1771820.2,,
7542,1749916.3,32.666342264,-25.4600438783
7543,1771832.5,32.666342264,-25.4600438783
7544,1749902.6,32.8080681681,-25.3931597119
7545,1771765.6,32.8080681681,-25.3931597119
7546,1749900.2,,
7547,1774938.1,,
7548,1749891.3,,
7549,1771359.7,,
7550,1749905.7,,
7551,1771666.6,,
7552,1749895.1,32.7028307219,-25.4272153181
7553,1763758.9,32.7028307219,-25.4272153181
7554,1749894.4,32.7739342595,-25.4126293404
7555,1771794.6,32.7739342595,-25.4126293404
7556,1749903.3,32.8743771225,-25.263671879
7557,1771802.8,32.8743771225,-25.263671879
7558,1749904.0,32.7461270081,-25.3624067729
7559,1771366.5,32.7461270081,-25.3624067729
7560,1749912.5,32.7932716667,-25.3998166667
7561,1771780.9,32.7932716667,-25.3998166667
7562,1749896.8,32.806979616,-25.3991955451
7563,1771411.2,32.806979616,-25.3991955451
7564,1749898.2,32.7789020595,-25.41340058
7565,1764240.8,32.7789020595,-25.41340058
7566,1749880.7,32.78137,-25.4084383333
7567,1764682.6,32.78137,-25.4084383333
7568,1750309.9,32.7392966667,-25.3920816667
7569,1800474.8,32.7392966667,-25.3920816667
7570,1749853.1,32.8077251095,-25.3921797467
7571,1764168.5,32.8077251095,-25.3921797467
7572,1749851.7,32.7015433333,-25.4541366667
7573,1764649.9,32.7015433333,-25.4541366667
7574,1749854.8,32.7981777604,-25.403244174
7575,1771851.6,32.7981777604,-25.403244174
7576,1750113.2,32.80650201,-25.39037014
7577,1772018.2,32.80650201,-25.39037014
7578,1685997.5,32.8068076754,-25.4003405718
7579,1771726.7,32.8068076754,-25.4003405718
7580,1749884.5,32.8037548996,-25.4016177
7581,1771978.0,32.8037548996,-25.4016177
7582,1750111.8,32.8081276491,-25.3957687002
7583,1814606.6,32.8081276491,-25.3957687002
7584,1750289.4,32.81307,-25.3845333333
7585,1771196.8,32.81307,-25.3845333333
7586,1750290.0,32.7320466667,-25.3676666667
7587,1771741.0,32.7320466667,-25.3676666667
7588,1750112.5,32.7973116667,-25.4150516667
7589,1764664.2,32.7973116667,-25.4150516667
7590,1750116.3,32.7840702444,-25.3934057579
7591,1771854.7,32.7840702444,-25.3934057579
7592,1750114.9,32.7664251618,-25.4414576228
7593,1750115.6,,
7594,1764642.0,,
7595,1750246.7,32.7654320507,-25.4504016185
7596,1771201.9,32.7654320507,-25.4504016185
7597,1750244.3,32.7853631203,-25.384162792
7598,1771176.0,32.7853631203,-25.384162792
7599,1750248.1,32.81659073,-25.34427953
7600,1797349.6,32.81659073,-25.34427953
7601,1750265.8,,
7602,1771807.3,,
7603,1763818.0,32.7614009542,-25.373052346
7604,1771341.2,32.7614009542,-25.373052346
7605,1763819.7,,
7606,1771760.1,,
7607,1685999.9,32.801182721,-25.3742701205
7608,1771566.9,32.801182721,-25.3742701205
7609,1763812.8,32.7918604038,-25.4219554481
7610,1771742.7,32.7918604038,-25.4219554481
7611,1763813.5,32.7996974282,-25.4035505573
7612,1771994.0,32.7996974282,-25.4035505573
7613,1763810.4,32.7807111226,-25.3842132974
7614,1774987.9,32.7807111226,-25.3842132974
7615,1763809.8,32.7868083333,-25.4067383333
7616,1771382.5,32.7868083333,-25.4067383333
7617,1763814.2,32.7047383333,-25.460865
7618,1769991.4,32.7047383333,-25.460865
7619,1763807.4,32.8166492468,-25.3797159761
7620,1764659.8,32.8166492468,-25.3797159761
7621,1763805.0,32.7828443049,-25.4149759341
7622,1771837.0,32.7828443049,-25.4149759341
7623,1763801.2,,
7624,1797295.6,,
7625,1764039.8,32.7838080462,-25.3464984466
7626,1771524.9,32.7838080462,-25.3464984466
7627,1763791.6,32.7930425088,-25.3845349909
7628,1814620.2,32.7930425088,-25.3845349909
7629,1763789.3,32.7994762293,-25.4113704371
7630,1805119.3,32.7994762293,-25.4113704371
7631,1763784.8,32.7849644414,-25.388548036
7632,1771353.5,32.7849644414,-25.388548036
7633,1764033.6,32.7970410316,-25.3712945545
7634,1771845.5,32.7970410316,-25.3712945545
7635,1764032.9,32.8590092215,-25.2675906801
7636,1771544.7,32.8590092215,-25.2675906801
7637,1764031.2,32.7853088303,-25.4264132834
7638,1771785.4,32.7853088303,-25.4264132834
7639,1763793.0,32.7903441806,-25.4196561706
7640,1771535.5,32.7903441806,-25.4196561706
7641,1764035.0,32.7989488831,-25.4098970155
7642,1771769.4,32.7989488831,-25.4098970155
7643,1764036.7,32.8084954252,-25.3954291028
7644,1771556.0,32.8084954252,-25.3954291028
7645,1764037.4,32.7961853851,-25.400261596
7646,1771987.2,32.7961853851,-25.400261596
7647,1764030.5,32.7649919525,-25.402529801
7648,1771389.4,32.7649919525,-25.402529801
7649,1693475.7,,
7650,1771776.2,,
7651,1763815.9,32.7820338424,-25.4366581452
7652,1804874.2,32.7820338424,-25.4366581452
7653,1763816.6,32.7206909772,-25.4354936353
7654,1814603.5,32.7206909772,-25.4354936353
7655,1763817.3,32.7417153987,-25.4104156519
7656,1771403.7,32.7417153987,-25.4104156519
7657,1763811.1,32.8051402273,-25.386489287
7658,1800472.4,32.8051402273,-25.386489287
7659,1764038.1,32.7810471351,-25.3844668856
7660,1797296.3,32.7810471351,-25.3844668856
7661,1763783.1,32.8109166667,-25.3873833333
7662,1771358.0,32.8109166667,-25.3873833333
7663,1763787.9,32.7839122371,-25.4123197472
7664,1804975.6,32.7839122371,-25.4123197472
7665,1763785.5,32.7603431903,-25.4183933134
7666,1764397.9,32.7603431903,-25.4183933134
7667,1764022.0,32.7806869762,-25.4417104209
7668,1764648.2,32.7806869762,-25.4417104209
7669,1763794.7,32.8018746983,-25.4094883852
7670,1771975.9,32.8018746983,-25.4094883852
7671,1763790.9,32.7764511442,-25.4127302092
7672,1771435.8,32.7764511442,-25.4127302092
7673,1763802.9,32.7296405732,-25.3766141802
7674,1814984.5,32.7296405732,-25.3766141802
7675,1763792.3,32.8087350723,-25.3878361256
7676,1774996.1,32.8087350723,-25.3878361256
7677,1764020.6,32.7830464546,-25.4329168607
7678,1771170.8,32.7830464546,-25.4329168607
7679,1764019.0,32.7745172048,-25.4469939265
7680,1814547.2,32.7745172048,-25.4469939265
7681,1764012.1,32.7726833333,-25.4092216667
7682,1804976.3,32.7726833333,-25.4092216667
7683,1764015.2,32.8059916667,-25.3945833333
7684,1771528.7,32.8059916667,-25.3945833333
7685,1763795.4,32.7831316667,-25.4186133333
7686,1771171.5,32.7831316667,-25.4186133333
7687,1764023.7,32.8021972068,-25.4058218554
7688,1771752.6,32.8021972068,-25.4058218554
7689,1764017.6,,
7690,1814607.3,,
7691,1763798.5,32.7085722687,-25.4320247757
7692,1771173.9,32.7085722687,-25.4320247757
7693,1763799.2,32.7940816667,-25.3802383333
7694,1804996.1,32.7940816667,-25.3802383333
7695,1764025.1,32.8016509912,-25.3822752872
7696,1771357.3,32.8016509912,-25.3822752872
7697,1764016.9,32.7753361327,-25.4368517802
7698,1771995.7,32.7753361327,-25.4368517802
7699,1763788.6,32.7774057698,-25.3593192827
7700,1771434.1,32.7774057698,-25.3593192827
7701,1764024.4,32.7796795698,-25.4321430246
7702,1805142.1,32.7796795698,-25.4321430246
7703,1764018.3,32.78033,-25.4040633333
7704,1797341.0,32.78033,-25.4040633333
7705,1693651.5,32.8052716667,-25.3805916667
7706,1771822.6,32.8052716667,-25.3805916667
7707,1685998.2,32.8046823472,-25.383953136
7708,1771677.2,32.8046823472,-25.383953136
7709,1770119.8,32.7905610812,-25.4062202403
7710,1805139.1,32.7905610812,-25.4062202403
7711,1764026.8,,
7712,1771379.5,,
7713,1770177.8,32.7990116667,-25.3953683333
7714,1797290.1,32.7990116667,-25.3953683333
7715,1739132.0,32.8024466667,-25.3986683333
7716,1771696.3,32.8024466667,-25.3986683333
7717,1739136.8,32.8600330703,-25.2443919031
7718,1771537.9,32.8600330703,-25.2443919031
7719,1739128.3,32.7952563669,-25.3794207405
7720,1797339.7,32.7952563669,-25.3794207405
7721,1739388.1,32.8158930204,-25.392065051
7722,1771551.5,32.8158930204,-25.392065051
7723,1739081.1,32.8223081206,-25.3652907179
7724,1771731.1,32.8223081206,-25.3652907179
7725,1739032.3,32.725518393,-25.4252490735
7726,1771678.9,32.725518393,-25.4252490735
7727,1739387.4,32.8008116439,-25.3828829918
7728,1771394.8,32.8008116439,-25.3828829918
7729,1739083.5,32.8608613995,-25.2451027049
7730,1805120.9,32.8608613995,-25.2451027049
7731,1739082.8,32.7727166667,-25.40311
7732,1814972.2,32.7727166667,-25.40311
7733,1739091.0,32.7932349086,-25.3911732862
7734,1804998.5,32.7932349086,-25.3911732862
7735,1739125.2,32.7976712314,-25.3935553361
7736,1797347.2,32.7976712314,-25.3935553361
7737,1693650.8,32.815625,-25.379475
7738,1804992.3,32.815625,-25.379475
7739,1693649.2,32.8002716667,-25.3848183333
7740,1771853.0,32.8002716667,-25.3848183333
7741,1739391.1,32.7794617857,-25.4175179939
7742,1805114.8,32.7794617857,-25.4175179939
7743,1739126.9,,
7744,1771372.6,,
7745,1739131.3,32.8149233333,-25.3773283333
7746,1804964.0,32.8149233333,-25.3773283333
7747,1739092.7,32.8100999647,-25.398779684
7748,1771757.1,32.8100999647,-25.398779684
7749,1739130.6,32.7757793422,-25.4178374267
7750,1764700.7,32.7757793422,-25.4178374267
7751,1693648.5,32.81387732,-25.39978971
7752,1771817.2,32.81387732,-25.39978971
7753,1693655.3,32.8037683333,-25.3947533333
7754,1771813.4,32.8037683333,-25.3947533333
7755,1739129.0,32.7879182497,-25.4238016298
7756,1797300.7,32.7879182497,-25.4238016298
7757,1764027.5,32.9702591859,-25.3167772746
7758,1791085.9,32.9702591859,-25.3167772746
7759,1739386.7,32.8118466667,-25.3964866667
7760,1739159.7,,
7761,1814970.8,,
7762,1739368.3,32.8065231052,-25.3772677391
7763,1805108.7,32.8065231052,-25.3772677391
7764,1770145.7,32.7847966667,-25.4048183333
7765,1804963.3,32.7847966667,-25.4048183333
7766,1770139.6,32.8010013181,-25.3630292294
7767,1771829.5,32.8010013181,-25.3630292294
7768,1770142.6,32.7976316667,-25.4110016667
7769,1771354.2,32.7976316667,-25.4110016667
7770,1770141.9,32.8013172293,-25.3992481491
7771,1814941.8,32.8013172293,-25.3992481491
7772,1770140.2,32.7263083333,-25.40801
7773,1771356.6,32.7263083333,-25.40801
7774,1770143.3,32.7945635825,-25.3665511495
7775,1805138.4,32.7945635825,-25.3665511495
7776,1739123.8,32.8105154001,-25.3959778015
7777,1804888.9,32.8105154001,-25.3959778015
7778,1770127.3,32.8102383707,-25.3961770578
7779,1771818.9,32.8102383707,-25.3961770578
7780,1770126.6,32.854639742,-25.275347355
7781,1797301.4,32.854639742,-25.275347355
7782,1770130.3,32.7772453054,-25.4167253301
7783,1816855.6,32.7772453054,-25.4167253301
7784,1770132.7,32.8020616667,-25.386295
7785,1771804.2,32.8020616667,-25.386295
7786,1739093.4,32.7971366667,-25.39667
7787,1771404.4,32.7971366667,-25.39667
7788,1770129.7,32.781260163,-25.4129358639
7789,1805140.7,32.781260163,-25.4129358639
7790,1764576.8,32.7930957628,-25.3839600464
7791,1771774.8,32.7930957628,-25.3839600464
7792,1764575.1,32.80442718,-25.3852252263
7793,1771991.9,32.80442718,-25.3852252263
7794,1764509.6,32.8180430006,-25.3881085245
7795,1771664.2,32.8180430006,-25.3881085245
7796,1764508.9,32.8062033333,-25.398175
7797,1805124.7,32.8062033333,-25.398175
7798,1764510.2,32.7279980366,-25.4173844015
7799,1797327.4,32.7279980366,-25.4173844015
7800,1764511.9,32.7849231035,-25.3882483688
7801,1814549.6,32.7849231035,-25.3882483688
7802,1764574.4,32.78356,-25.40388
7803,1771810.3,32.78356,-25.40388
7804,1764573.7,32.7958033333,-25.41387
7805,1805127.8,32.7958033333,-25.41387
7806,1764516.4,32.73016178,-25.42633271
7807,1804903.9,32.73016178,-25.42633271
7808,1770025.2,32.7872518897,-25.3948574809
7809,1805136.0,32.7872518897,-25.3948574809
7810,1770137.2,32.7198352176,-25.3921007548
7811,1771809.7,32.7198352176,-25.3921007548
7812,1770026.9,32.7829822942,-25.0483462082
7813,1797372.4,32.7829822942,-25.0483462082
7814,1770136.5,32.7848983333,-25.4261033333
7815,1805135.3,32.7848983333,-25.4261033333
7816,1769936.5,32.7870145296,-25.4231326325
7817,1774985.5,32.7870145296,-25.4231326325
7818,1769937.2,32.7367616667,-25.4035066667
7819,1804943.5,32.7367616667,-25.4035066667
7820,1770155.6,,
7821,1771690.1,,
7822,1769957.0,32.8055001915,-25.3893624262
7823,1814559.5,32.8055001915,-25.3893624262
7824,1770154.9,32.795525,-25.377675
7825,1771198.2,32.795525,-25.377675
7826,1770147.1,32.7917880268,-25.4218621329
7827,1805071.4,32.7917880268,-25.4218621329
7828,1770157.0,32.7836296408,-25.4329383897
7829,1804986.2,32.7836296408,-25.4329383897
7830,1770071.9,32.8761290886,-25.2604405119
7831,1804993.0,32.8761290886,-25.2604405119
7832,1739908.1,32.7219687863,-25.4363069335
7833,1805073.8,32.7219687863,-25.4363069335
7834,1770150.1,32.7940349977,-25.3984790432
7835,1774984.8,32.7940349977,-25.3984790432
7836,1770152.5,32.7777012092,-25.3604569537
7837,1804979.4,32.7777012092,-25.3604569537
7838,1770151.8,32.7999078118,-25.3977796525
7839,1771538.6,32.7999078118,-25.3977796525
7840,1770148.8,32.8041233333,-25.379495
7841,1771174.6,32.8041233333,-25.379495
7842,1770164.8,,
7843,1771543.0,,
7844,1770161.7,,
7845,1817806.7,,
7846,1770159.4,32.7421267425,-25.4084615374
7847,1771557.7,32.7421267425,-25.4084615374
7848,1685674.5,32.8086493011,-25.3858267454
7849,1797334.2,32.8086493011,-25.3858267454
7850,1770158.7,32.78027433,-25.41711555
7851,1817812.8,32.78027433,-25.41711555
7852,1770160.0,32.7941999001,-25.4177856615
7853,1771338.2,32.7941999001,-25.4177856615
7854,1770124.2,32.79551789,-25.40168564
7855,1771343.6,32.79551789,-25.40168564
7856,1770166.2,32.6973178677,-25.4263380743
7857,1790890.0,32.6973178677,-25.4263380743
7858,1770169.3,32.7668611705,-25.4584233097
7859,1771396.2,32.7668611705,-25.4584233097
7860,1770165.5,32.785705556,-25.3426433149
7861,1804974.9,32.785705556,-25.3426433149
7862,1770181.5,,
7863,1771839.4,,
7864,1770167.9,32.794298244,-25.3822207138
7865,1816862.4,32.794298244,-25.3822207138
7866,1685675.2,32.8077896019,-25.39807601
7867,1805137.7,32.8077896019,-25.39807601
7868,1770180.8,32.7280467575,-25.4288601163
7869,1805116.2,32.7280467575,-25.4288601163
7870,1770174.7,32.7877266667,-25.3952433333
7871,1805070.7,32.7877266667,-25.3952433333
7872,1770173.0,32.7183772181,-25.4405538469
7873,1814580.9,32.7183772181,-25.4405538469
7874,1770178.5,32.7822521764,-25.3905861857
7875,1774960.2,32.7822521764,-25.3905861857
7876,1770054.2,32.7919236283,-25.3841652164
7877,1804988.6,32.7919236283,-25.3841652164
